State,District,Market,Commodity,Variety,Arrival_Date,Min Price,Max Price,Modal Price
Uttar Pradesh,Ghazipur,Gazipur,Masur Dal,Masur Dal,03/09/2022,8660,8720,8690
Uttar Pradesh,Ghazipur,Gazipur,Mousambi(Sweet Lime),Mousambi,03/09/2022,3170,3230,3200
Uttar Pradesh,Ghazipur,Gazipur,Mustard,Sarson(Black),03/09/2022,6520,6580,6550
Uttar Pradesh,Ghazipur,Gazipur,Mustard Oil,Mustard Oil,03/09/2022,16310,16370,16340
Uttar Pradesh,Ghazipur,Gazipur,Onion,Red,03/09/2022,1450,1510,1480
Uttar Pradesh,Ghazipur,Gazipur,Potato,Desi,03/09/2022,1650,1710,1680
Uttar Pradesh,Ghazipur,Gazipur,Pumpkin,Pumpkin,03/09/2022,2030,2100,2070
Uttar Pradesh,Ghazipur,Gazipur,Rice,Fine,03/09/2022,3430,3500,3470
Uttar Pradesh,Ghazipur,Gazipur,Rice,III,03/09/2022,2670,2730,2700
Uttar Pradesh,Ghazipur,Gazipur,Tomato,Hybrid,03/09/2022,2210,2270,2240
Uttar Pradesh,Ghazipur,Gazipur,Wheat,Dara,03/09/2022,2660,2710,2690
Uttar Pradesh,Ghazipur,Gazipur,White Peas,White Peas,03/09/2022,6230,6290,6260
Uttar Pradesh,Ghazipur,Jangipura,Apple,Delicious,03/09/2022,5600,5800,5700
Uttar Pradesh,Ghazipur,Jangipura,Arhar Dal(Tur Dal),Arhar Dal(Tur),03/09/2022,9930,9970,9950
Uttar Pradesh,Ghazipur,Jangipura,Barley (Jau),Dara,03/09/2022,2650,2710,2690
Uttar Pradesh,Ghazipur,Jangipura,Bengal Gram(Gram)(Whole),Desi (Whole),03/09/2022,5680,5720,5700
Uttar Pradesh,Ghazipur,Jangipura,Black Gram Dal (Urd Dal),Black Gram Dal,03/09/2022,9180,9220,9200
Uttar Pradesh,Ghazipur,Jangipura,Bottle gourd,Bottle Gourd,03/09/2022,1720,1760,1740
Uttar Pradesh,Ghazipur,Jangipura,Brinjal,Round/Long,03/09/2022,2230,2270,2250
Uttar Pradesh,Ghazipur,Jangipura,Ginger(Green),Green Ginger,03/09/2022,4200,4240,4220
Uttar Pradesh,Ghazipur,Jangipura,Green Chilli,Green Chilly,03/09/2022,4080,4120,4100
Uttar Pradesh,Ghazipur,Jangipura,Gur(Jaggery),Red,03/09/2022,4180,4220,4200
Uttar Pradesh,Ghazipur,Jangipura,Lentil (Masur)(Whole),Kala Masoor New,03/09/2022,7370,7410,7390
Uttar Pradesh,Ghazipur,Jangipura,Mustard,Sarson(Black),03/09/2022,6510,6550,6530
Uttar Pradesh,Ghazipur,Jangipura,Mustard Oil,Mustard Oil,03/09/2022,16280,16320,16300
Uttar Pradesh,Ghazipur,Jangipura,Onion,Red,03/09/2022,1430,1470,1450
Uttar Pradesh,Ghazipur,Jangipura,Potato,Desi,03/09/2022,1630,1670,1650
Uttar Pradesh,Ghazipur,Jangipura,Rice,III,03/09/2022,2660,2700,2680
Uttar Pradesh,Ghazipur,Jangipura,Tomato,Hybrid,03/09/2022,2180,2220,2200
Uttar Pradesh,Ghazipur,Jangipura,Wheat,Dara,03/09/2022,2180,2220,2200
Uttar Pradesh,Ghazipur,Yusufpur,Potato,Potato,03/09/2022,810,830,820
Uttar Pradesh,Ghazipur,Yusufpur,Rice,III,03/09/2022,2100,2300,2200
Uttar Pradesh,Ghazipur,Yusufpur,Wheat,Dara,03/09/2022,2200,2400,2300
Uttar Pradesh,Gonda,Gonda,Apple,Delicious,03/09/2022,5830,5880,5850
Uttar Pradesh,Gonda,Gonda,Arhar Dal(Tur Dal),U.P. (Split),03/09/2022,9850,9920,9880
Uttar Pradesh,Gonda,Gonda,Banana - Green,Banana - Green,03/09/2022,1480,1520,1500
Uttar Pradesh,Gonda,Gonda,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,03/09/2022,6320,6360,6340
Uttar Pradesh,Gonda,Gonda,Bengal Gram(Gram)(Whole),Desi (Whole),03/09/2022,5820,5860,5840
Uttar Pradesh,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,03/09/2022,7420,7440,7430
Uttar Pradesh,Gonda,Gonda,Black Gram Dal (Urd Dal),Black Gram Dal,03/09/2022,8250,8295,8270
Uttar Pradesh,Gonda,Gonda,Bottle gourd,Bottle Gourd,03/09/2022,1500,1550,1525
Uttar Pradesh,Gonda,Gonda,Brinjal,Round/Long,03/09/2022,1520,1580,1550
Uttar Pradesh,Gonda,Gonda,Garlic,Average,03/09/2022,2820,2880,2850
Uttar Pradesh,Gonda,Gonda,Ginger(Green),Green Ginger,03/09/2022,4220,4250,4230
Uttar Pradesh,Gonda,Gonda,Green Chilli,Green Chilly,03/09/2022,3580,3620,3600
Uttar Pradesh,Gonda,Gonda,Gur(Jaggery),Pathari,03/09/2022,3780,3820,3800
Uttar Pradesh,Gonda,Gonda,Lemon,Lemon,03/09/2022,5050,5120,5100
Uttar Pradesh,Gonda,Gonda,Lentil (Masur)(Whole),Masoor Gola,03/09/2022,6630,6700,6650
Uttar Pradesh,Gonda,Gonda,Maize,Yellow,03/09/2022,1960,1980,1970
Uttar Pradesh,Gonda,Gonda,Mousambi(Sweet Lime),Mousambi,03/09/2022,3520,3580,3550
Uttar Pradesh,Gonda,Gonda,Mustard,Sarson(Black),03/09/2022,6040,6080,6060
Uttar Pradesh,Gonda,Gonda,Mustard Oil,Mustard Oil,03/09/2022,16100,16200,16160
Uttar Pradesh,Gonda,Gonda,Onion,Red,03/09/2022,1500,1530,1520
Uttar Pradesh,Gonda,Gonda,Paddy(Dhan)(Common),Common,03/09/2022,1550,1570,1560
Uttar Pradesh,Gonda,Gonda,Papaya,Papaya,03/09/2022,2780,2820,2800
Uttar Pradesh,Gonda,Gonda,Pomegranate,Pomogranate,03/09/2022,5050,5150,5100
Uttar Pradesh,Gonda,Gonda,Potato,Chandermukhi,03/09/2022,1620,1680,1640
Uttar Pradesh,Gonda,Gonda,Pumpkin,Pumpkin,03/09/2022,2400,2420,2410
Uttar Pradesh,Gonda,Gonda,Raddish,Other,03/09/2022,2450,2470,2460
Uttar Pradesh,Gonda,Gonda,Rice,III,03/09/2022,2400,2450,2425
Uttar Pradesh,Gonda,Gonda,Tomato,Deshi,03/09/2022,1980,2020,2000
Uttar Pradesh,Gonda,Gonda,Wheat,Dara,03/09/2022,2280,2320,2300
Uttar Pradesh,Gonda,Gonda,White Peas,White Peas,03/09/2022,6520,6540,6530
Uttar Pradesh,Gonda,Karnailganj,Onion,Medium,03/09/2022,1100,1190,1160
Uttar Pradesh,Gonda,Karnailganj,Potato,Potato,03/09/2022,900,980,969
Uttar Pradesh,Gorakhpur,Chorichora,Arhar Dal(Tur Dal),Arhar Dal(Tur),03/09/2022,9700,9950,9850
Uttar Pradesh,Gorakhpur,Chorichora,Banana - Green,Banana - Green,03/09/2022,1500,1650,1550
Uttar Pradesh,Gorakhpur,Chorichora,Bengal Gram(Gram)(Whole),Desi (Whole),03/09/2022,5400,5650,5550
Uttar Pradesh,Gorakhpur,Chorichora,Garlic,Garlic,03/09/2022,2800,3000,2925
Uttar Pradesh,Gorakhpur,Chorichora,Ginger(Green),Green Ginger,03/09/2022,3750,3900,3850
Uttar Pradesh,Gorakhpur,Chorichora,Green Chilli,Green Chilly,03/09/2022,3100,3300,3225
Uttar Pradesh,Gorakhpur,Chorichora,Onion,Red,03/09/2022,1550,1700,1625
Uttar Pradesh,Gorakhpur,Chorichora,Paddy(Dhan)(Common),Common,03/09/2022,1550,1580,1570
Uttar Pradesh,Gorakhpur,Chorichora,Potato,Red,03/09/2022,1550,1700,1625
Uttar Pradesh,Gorakhpur,Chorichora,Rice,III,03/09/2022,2540,2570,2550
Uttar Pradesh,Gorakhpur,Chorichora,Tomato,Hybrid,03/09/2022,1800,1950,1900
Uttar Pradesh,Gorakhpur,Chorichora,Wheat,Dara,03/09/2022,2120,2160,2140
Uttar Pradesh,Gorakhpur,Gorakhpur,Apple,Delicious,03/09/2022,5600,5850,5750
Uttar Pradesh,Gorakhpur,Gorakhpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),03/09/2022,9700,9950,9825
Uttar Pradesh,Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,03/09/2022,1450,1600,1525
Uttar Pradesh,Gorakhpur,Gorakhpur,Barley (Jau),Dara,03/09/2022,2420,2450,2430
Uttar Pradesh,Gorakhpur,Gorakhpur,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,03/09/2022,6100,6350,6225
Uttar Pradesh,Gorakhpur,Gorakhpur,Bengal Gram(Gram)(Whole),Desi (Whole),03/09/2022,5400,5600,5500
Uttar Pradesh,Gorakhpur,Gorakhpur,Bhindi(Ladies Finger),Bhindi,03/09/2022,1000,1150,1100
Uttar Pradesh,Gorakhpur,Gorakhpur,Bitter gourd,Bitter Gourd,03/09/2022,2000,2150,2100
Uttar Pradesh,Gorakhpur,Gorakhpur,Black Gram (Urd Beans)(Whole),Black Gram (Whole),03/09/2022,7600,7800,7675
Uttar Pradesh,Gorakhpur,Gorakhpur,Black Gram Dal (Urd Dal),Black Gram Dal,03/09/2022,8400,8600,8475
Uttar Pradesh,Gorakhpur,Gorakhpur,Bottle gourd,Bottle Gourd,03/09/2022,1200,1350,1250
Uttar Pradesh,Gorakhpur,Gorakhpur,Brinjal,Round/Long,03/09/2022,1500,1600,1550
Uttar Pradesh,Gorakhpur,Gorakhpur,Cabbage,Cabbage,03/09/2022,2000,2250,2150
Uttar Pradesh,Gorakhpur,Gorakhpur,Capsicum,Capsicum,03/09/2022,4000,4200,4100
Uttar Pradesh,Gorakhpur,Gorakhpur,Carrot,Carrot,03/09/2022,3000,3200,3100
Uttar Pradesh,Gorakhpur,Gorakhpur,Cauliflower,Cauliflower,03/09/2022,2900,3100,3000
Uttar Pradesh,Gorakhpur,Gorakhpur,Cucumbar(Kheera),Cucumbar,03/09/2022,2200,2350,2250
Uttar Pradesh,Gorakhpur,Gorakhpur,Garlic,Garlic,03/09/2022,2800,3000,2900
Uttar Pradesh,Gorakhpur,Gorakhpur,Ginger(Green),Green Ginger,03/09/2022,3800,4000,3875
Uttar Pradesh,Gorakhpur,Gorakhpur,Green Chilli,Green Chilly,03/09/2022,3100,3250,3200
Uttar Pradesh,Gorakhpur,Gorakhpur,Green Gram (Moong)(Whole),Green (Whole),03/09/2022,7800,8000,7925
Uttar Pradesh,Gorakhpur,Gorakhpur,Green Gram Dal (Moong Dal),Green Gram Dal,03/09/2022,8500,8700,8625
Uttar Pradesh,Gorakhpur,Gorakhpur,Gur(Jaggery),Red,03/09/2022,3900,4100,3975
Uttar Pradesh,Gorakhpur,Gorakhpur,Lemon,Lemon,03/09/2022,4450,4650,4550
Uttar Pradesh,Gorakhpur,Gorakhpur,Lentil (Masur)(Whole),Masoor Gola,03/09/2022,7300,7500,7425
Uttar Pradesh,Gorakhpur,Gorakhpur,Maize,Yellow,03/09/2022,2020,2060,2040
Uttar Pradesh,Gorakhpur,Gorakhpur,Masur Dal,Masur Dal,03/09/2022,8100,8300,8225
Uttar Pradesh,Gorakhpur,Gorakhpur,Mousambi(Sweet Lime),Mousambi,03/09/2022,2450,2650,2550
Uttar Pradesh,Gorakhpur,Gorakhpur,Mustard,Lohi Black,03/09/2022,6250,6450,6350
Uttar Pradesh,Gorakhpur,Gorakhpur,Onion,Red,03/09/2022,1600,1750,1650
Uttar Pradesh,Gorakhpur,Gorakhpur,Paddy(Dhan)(Common),Common,03/09/2022,1560,1600,1580
Uttar Pradesh,Gorakhpur,Gorakhpur,Papaya,Papaya,03/09/2022,2100,2250,2200
Uttar Pradesh,Gorakhpur,Gorakhpur,Pointed gourd (Parval),Pointed gourd (Parval),03/09/2022,2400,2550,2500
Uttar Pradesh,Gorakhpur,Gorakhpur,Pomegranate,Pomogranate,03/09/2022,5700,5900,5775
Uttar Pradesh,Gorakhpur,Gorakhpur,Potato,Red,03/09/2022,1600,1750,1700
Uttar Pradesh,Gorakhpur,Gorakhpur,Pumpkin,Pumpkin,03/09/2022,1500,1650,1550
Uttar Pradesh,Gorakhpur,Gorakhpur,Raddish,Raddish,03/09/2022,2100,2250,2200
Uttar Pradesh,Gorakhpur,Gorakhpur,Rice,III,03/09/2022,2540,2580,2555
Uttar Pradesh,Gorakhpur,Gorakhpur,Ridgeguard(Tori),Ridgeguard(Tori),03/09/2022,1000,1150,1100
Uttar Pradesh,Gorakhpur,Gorakhpur,Tomato,Hybrid,03/09/2022,1850,2000,1950
Uttar Pradesh,Gorakhpur,Gorakhpur,Wheat,Dara,03/09/2022,2120,2150,2135
Uttar Pradesh,Gorakhpur,Gorakhpur,White Peas,White Peas,03/09/2022,5900,6100,6025
Uttar Pradesh,Gorakhpur,Sehjanwa,Apple,Delicious,03/09/2022,5600,5700,5650
Uttar Pradesh,Gorakhpur,Sehjanwa,Arhar Dal(Tur Dal),Arhar Dal(Tur),03/09/2022,9840,9870,9850
Uttar Pradesh,Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,03/09/2022,1500,1600,1550
Uttar Pradesh,Gorakhpur,Sehjanwa,Bengal Gram(Gram)(Whole),Desi (Whole),03/09/2022,5540,5560,5550
Uttar Pradesh,Gorakhpur,Sehjanwa,Bhindi(Ladies Finger),Bhindi,03/09/2022,1150,1240,1200
Uttar Pradesh,Gorakhpur,Sehjanwa,Bottle gourd,Bottle Gourd,03/09/2022,1250,1300,1280
Uttar Pradesh,Gorakhpur,Sehjanwa,Cauliflower,Cauliflower,03/09/2022,2940,3000,2950
Uttar Pradesh,Gorakhpur,Sehjanwa,Garlic,Garlic,03/09/2022,2850,3000,2900
Uttar Pradesh,Gorakhpur,Sehjanwa,Green Chilli,Green Chilly,03/09/2022,4000,4050,4025
Uttar Pradesh,Gorakhpur,Sehjanwa,Gur(Jaggery),Red,03/09/2022,3990,4020,4000
Uttar Pradesh,Gorakhpur,Sehjanwa,Onion,Red,03/09/2022,1600,1640,1620
Uttar Pradesh,Gorakhpur,Sehjanwa,Paddy(Dhan)(Common),Paddy Coarse,03/09/2022,1860,1885,1875
Uttar Pradesh,Gorakhpur,Sehjanwa,Potato,Desi,03/09/2022,1640,1675,1650
Uttar Pradesh,Gorakhpur,Sehjanwa,Rice,III,03/09/2022,2550,2575,2560
Uttar Pradesh,Gorakhpur,Sehjanwa,Tomato,Hybrid,03/09/2022,2000,2100,2050
Uttar Pradesh,Gorakhpur,Sehjanwa,Wheat,Dara,03/09/2022,2130,2150,2140
Uttar Pradesh,Hamirpur,Bharuasumerpur,Arhar (Tur/Red Gram)(Whole),Desi(Whole),03/09/2022,6400,6600,6500
Uttar Pradesh,Hamirpur,Bharuasumerpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),03/09/2022,9100,9300,9200
Uttar Pradesh,Hamirpur,Bharuasumerpur,Banana,Banana - Ripe,03/09/2022,1900,2100,2000
Uttar Pradesh,Hamirpur,Bharuasumerpur,Bengal Gram(Gram)(Whole),Desi (Whole),03/09/2022,4400,4600,4500
Uttar Pradesh,Hamirpur,Bharuasumerpur,Black Gram Dal (Urd Dal),Black Gram Dal,03/09/2022,8700,8900,8800
Uttar Pradesh,Hamirpur,Bharuasumerpur,Bottle gourd,Bottle Gourd,03/09/2022,1500,1600,1550
Uttar Pradesh,Hamirpur,Bharuasumerpur,Brinjal,Brinjal,03/09/2022,1600,1700,1650
Uttar Pradesh,Hamirpur,Bharuasumerpur,Cabbage,Cabbage,03/09/2022,2200,2400,2300
Uttar Pradesh,Hamirpur,Bharuasumerpur,Gur(Jaggery),Red,03/09/2022,3400,3600,3500
Uttar Pradesh,Hamirpur,Bharuasumerpur,Lentil (Masur)(Whole),Masoor Gola,03/09/2022,6200,6400,6300
Uttar Pradesh,Hamirpur,Bharuasumerpur,Mustard,Lohi Black,03/09/2022,6100,6300,6200
Uttar Pradesh,Hamirpur,Bharuasumerpur,Mustard Oil,Mustard Oil,03/09/2022,16100,16300,16200
Uttar Pradesh,Hamirpur,Bharuasumerpur,Onion,Red,03/09/2022,1220,1600,1250
Uttar Pradesh,Hamirpur,Bharuasumerpur,Peas(Dry),Peas(Dry),03/09/2022,4400,4600,4500
Uttar Pradesh,Hamirpur,Bharuasumerpur,Potato,Desi,03/09/2022,1550,1650,1600
Uttar Pradesh,Hamirpur,Bharuasumerpur,Pumpkin,Pumpkin,03/09/2022,1550,1650,1600
Uttar Pradesh,Hamirpur,Bharuasumerpur,Rice,III,03/09/2022,2410,2500,2460
Uttar Pradesh,Hamirpur,Bharuasumerpur,"Sesamum(Sesame,Gingelly,Til)",Whitish,03/09/2022,9600,10400,10000
Uttar Pradesh,Hamirpur,Bharuasumerpur,Tomato,Local,03/09/2022,1550,1650,1600
Uttar Pradesh,Hamirpur,Bharuasumerpur,Wheat,Dara,03/09/2022,2250,2330,2280
Uttar Pradesh,Hamirpur,Bharuasumerpur,White Peas,White Peas,03/09/2022,5400,5600,5500
Uttar Pradesh,Hamirpur,Kurara,Peas(Dry),Peas(Dry),03/09/2022,4300,4500,4400
Uttar Pradesh,Hamirpur,Kurara,Wheat,Other,03/09/2022,2000,2200,2100
Uttar Pradesh,Hamirpur,Maudaha,Banana,Banana - Ripe,03/09/2022,2050,2250,2150
Uttar Pradesh,Hamirpur,Maudaha,Bengal Gram(Gram)(Whole),Desi (Whole),03/09/2022,3900,4200,4050
Uttar Pradesh,Hamirpur,Maudaha,Bottle gourd,Bottle Gourd,03/09/2022,1550,1650,1600
Uttar Pradesh,Hamirpur,Maudaha,Brinjal,Brinjal,03/09/2022,1530,1660,1620
Uttar Pradesh,Hamirpur,Maudaha,Gur(Jaggery),Red,03/09/2022,3400,3550,3500
Uttar Pradesh,Hamirpur,Maudaha,Mustard,Sarson(Black),03/09/2022,5400,5680,5500
Uttar Pradesh,Hamirpur,Maudaha,Onion,Red,03/09/2022,1200,1400,1300
Uttar Pradesh,Hamirpur,Maudaha,Potato,Desi,03/09/2022,1550,1750,1650
Uttar Pradesh,Hamirpur,Maudaha,Pumpkin,Other,03/09/2022,1600,1700,1660
Uttar Pradesh,Hamirpur,Maudaha,Rice,III,03/09/2022,2400,2500,2450
Uttar Pradesh,Hamirpur,Maudaha,"Sesamum(Sesame,Gingelly,Til)",White,03/09/2022,10800,11200,11000
Uttar Pradesh,Hamirpur,Maudaha,Tomato,Deshi,03/09/2022,1540,1700,1625
Uttar Pradesh,Hamirpur,Maudaha,Wheat,Dara,03/09/2022,2200,2300,2250
Uttar Pradesh,Hamirpur,Maudaha,White Peas,White Peas,03/09/2022,5000,5400,5200
Uttar Pradesh,Hamirpur,Muskara,Arhar (Tur/Red Gram)(Whole),Desi(Whole),03/09/2022,5640,5840,5740
Uttar Pradesh,Hamirpur,Muskara,Arhar Dal(Tur Dal),Arhar Dal(Tur),03/09/2022,9000,9200,9100
Uttar Pradesh,Hamirpur,Muskara,Bengal Gram(Gram)(Whole),Desi (Whole),03/09/2022,4220,4380,4300
Uttar Pradesh,Hamirpur,Muskara,Black Gram Dal (Urd Dal),Black Gram Dal,03/09/2022,8730,8875,8800
Uttar Pradesh,Hamirpur,Muskara,Bottle gourd,Bottle Gourd,03/09/2022,1500,1650,1575
Uttar Pradesh,Hamirpur,Muskara,Brinjal,Round,03/09/2022,1580,1720,1650
Uttar Pradesh,Hamirpur,Muskara,Green Chilli,Green Chilly,03/09/2022,3600,3750,3675
Uttar Pradesh,Hamirpur,Muskara,Gur(Jaggery),Red,03/09/2022,3560,3720,3640
Uttar Pradesh,Hamirpur,Muskara,Lentil (Masur)(Whole),Masoor Gola,03/09/2022,5750,5910,5830
Uttar Pradesh,Hamirpur,Muskara,Mustard,Lohi Black,03/09/2022,5820,5980,5900
Uttar Pradesh,Hamirpur,Muskara,Mustard Oil,Mustard Oil,03/09/2022,16150,16350,16250
Uttar Pradesh,Hamirpur,Muskara,Onion,Red,03/09/2022,1170,1310,1240
Uttar Pradesh,Hamirpur,Muskara,Potato,Desi,03/09/2022,1530,1670,1600
Uttar Pradesh,Hamirpur,Muskara,Rice,III,03/09/2022,2380,2520,2450
Uttar Pradesh,Hamirpur,Muskara,Tomato,Hybrid,03/09/2022,1625,1770,1700
Uttar Pradesh,Hamirpur,Muskara,Wheat,Dara,03/09/2022,2150,2350,2250
Uttar Pradesh,Hamirpur,Muskara,White Peas,White Peas,03/09/2022,5000,5160,5080
Uttar Pradesh,Hamirpur,Raath,Apple,Kasmir/Shimla - II,03/09/2022,5500,5800,5700
Uttar Pradesh,Hamirpur,Raath,Arhar (Tur/Red Gram)(Whole),Arhar (Whole),03/09/2022,5690,5800,5750
Uttar Pradesh,Hamirpur,Raath,Arhar Dal(Tur Dal),Arhar Dal(Tur),03/09/2022,9130,9250,9210
Uttar Pradesh,Hamirpur,Raath,Banana,Banana - Ripe,03/09/2022,1900,2045,2000
Uttar Pradesh,Hamirpur,Raath,Barley (Jau),Dara,03/09/2022,2560,2590,2580
Uttar Pradesh,Hamirpur,Raath,Bengal Gram(Gram)(Whole),Desi (Whole),03/09/2022,0,4370,4300
Uttar Pradesh,Hamirpur,Raath,Black Gram Dal (Urd Dal),Black Gram Dal,03/09/2022,8700,8850,8800
Uttar Pradesh,Hamirpur,Raath,Bottle gourd,Bottle Gourd,03/09/2022,1520,1610,1580
Uttar Pradesh,Hamirpur,Raath,Brinjal,Brinjal,03/09/2022,1600,1700,1660
Uttar Pradesh,Hamirpur,Raath,Green Gram (Moong)(Whole),Green (Whole),03/09/2022,5770,5890,5850
Uttar Pradesh,Hamirpur,Raath,Gur(Jaggery),Red,03/09/2022,3600,3775,3700
Uttar Pradesh,Hamirpur,Raath,Lentil (Masur)(Whole),Kala Masoor New,03/09/2022,5780,5900,5850
Uttar Pradesh,Hamirpur,Raath,Mustard,Lohi Black,03/09/2022,5785,5890,5850
Uttar Pradesh,Hamirpur,Raath,Mustard Oil,Mustard Oil,03/09/2022,16100,16320,16200
Uttar Pradesh,Hamirpur,Raath,Onion,Red,03/09/2022,1180,1300,1245
Uttar Pradesh,Hamirpur,Raath,Papaya,Papaya,03/09/2022,2170,2300,2250
Uttar Pradesh,Hamirpur,Raath,Peas(Dry),Peas(Dry),03/09/2022,5000,5140,5100
Uttar Pradesh,Hamirpur,Raath,Pomegranate,Pomogranate,03/09/2022,4650,4900,4800
Uttar Pradesh,Hamirpur,Raath,Potato,Desi,03/09/2022,1575,1680,1620
Uttar Pradesh,Hamirpur,Raath,Pumpkin,Pumpkin,03/09/2022,1600,1685,1650
Uttar Pradesh,Hamirpur,Raath,Rice,III,03/09/2022,2360,2500,2455
Uttar Pradesh,Hamirpur,Raath,Tomato,Deshi,03/09/2022,1670,1785,1720
Uttar Pradesh,Hamirpur,Raath,Wheat,Dara,03/09/2022,2250,2275,2265
Uttar Pradesh,Hardoi,Hardoi,Apple,Kasmir/Shimla - II,03/09/2022,7000,7080,7040
Uttar Pradesh,Hardoi,Hardoi,Banana,Bhushavali(Pacha),03/09/2022,1460,1500,1480
Uttar Pradesh,Hardoi,Hardoi,Bengal Gram(Gram)(Whole),Desi (Whole),03/09/2022,5620,5680,5650
Uttar Pradesh,Hardoi,Hardoi,Bhindi(Ladies Finger),Bhindi,03/09/2022,1520,1560,1540
Uttar Pradesh,Hardoi,Hardoi,Bitter gourd,Bitter Gourd,03/09/2022,1740,1825,1780
Uttar Pradesh,Hardoi,Hardoi,Black Gram (Urd Beans)(Whole),Black Gram (Whole),03/09/2022,7300,7340,7320
Uttar Pradesh,Hardoi,Hardoi,Bottle gourd,Bottle Gourd,03/09/2022,1390,1430,1410
Uttar Pradesh,Hardoi,Hardoi,Brinjal,Round/Long,03/09/2022,1410,1460,1435
Uttar Pradesh,Hardoi,Hardoi,Cabbage,Cabbage,03/09/2022,2410,2465,2430
Uttar Pradesh,Hardoi,Hardoi,Cauliflower,African Sarson,03/09/2022,2620,2665,2640
Uttar Pradesh,Hardoi,Hardoi,Garlic,Garlic,03/09/2022,3260,3340,3300
Uttar Pradesh,Hardoi,Hardoi,Ginger(Green),Green Ginger,03/09/2022,3500,3545,3520
Uttar Pradesh,Hardoi,Hardoi,Green Chilli,Green Chilly,03/09/2022,3470,3530,3500
Uttar Pradesh,Hardoi,Hardoi,Gur(Jaggery),Yellow,03/09/2022,3420,3500,3460
Uttar Pradesh,Hardoi,Hardoi,Lemon,Lemon,03/09/2022,4460,4530,4490
Uttar Pradesh,Hardoi,Hardoi,Maize,Hybrid/Local,03/09/2022,1960,2000,1980
Uttar Pradesh,Hardoi,Hardoi,Mustard,Sarson(Black),03/09/2022,6440,6500,6470
Uttar Pradesh,Hardoi,Hardoi,Onion,Pusa-Red,03/09/2022,1350,1400,1370
Uttar Pradesh,Hardoi,Hardoi,Paddy(Dhan)(Common),Paddy Coarse,03/09/2022,1770,1840,1800
Uttar Pradesh,Hardoi,Hardoi,Pomegranate,Pomogranate,03/09/2022,5650,5750,5700
Uttar Pradesh,Hardoi,Hardoi,Potato,Kufri Megha,03/09/2022,1620,1675,1645
Uttar Pradesh,Hardoi,Hardoi,Pumpkin,Pumpkin,03/09/2022,1400,1440,1420
Uttar Pradesh,Hardoi,Hardoi,Rice,III,03/09/2022,2470,2535,2500
Uttar Pradesh,Hardoi,Hardoi,Tomato,Hybrid,03/09/2022,1950,2050,2000
Uttar Pradesh,Hardoi,Hardoi,Wheat,Dara,03/09/2022,2300,2360,2330
Uttar Pradesh,Hardoi,Sandi,Wheat,Dara,03/09/2022,2100,2200,2150
Uttar Pradesh,Hardoi,Sandila,Apple,Kasmir/Shimla - II,03/09/2022,6950,7050,7000
Uttar Pradesh,Hardoi,Sandila,Arhar Dal(Tur Dal),Arhar Dal(Tur),03/09/2022,9160,9240,9200
Uttar Pradesh,Hardoi,Sandila,Bengal Gram(Gram)(Whole),Desi (Whole),03/09/2022,5640,5720,5680
Uttar Pradesh,Hardoi,Sandila,Bottle gourd,Bottle Gourd,03/09/2022,1360,1440,1400
Uttar Pradesh,Hardoi,Sandila,Brinjal,Brinjal,03/09/2022,1400,1500,1450
Uttar Pradesh,Hardoi,Sandila,Garlic,Garlic,03/09/2022,3350,3450,3400
Uttar Pradesh,Hardoi,Sandila,Ginger(Green),Green Ginger,03/09/2022,3540,3620,3580
Uttar Pradesh,Hardoi,Sandila,Green Chilli,Green Chilly,03/09/2022,3640,3720,3680
Uttar Pradesh,Hardoi,Sandila,Gur(Jaggery),Yellow,03/09/2022,3580,3660,3620
Uttar Pradesh,Hardoi,Sandila,Maize,Yellow,03/09/2022,1930,2010,1970
Uttar Pradesh,Hardoi,Sandila,Onion,Red,03/09/2022,1420,1480,1450
Uttar Pradesh,Hardoi,Sandila,Paddy(Dhan)(Common),Common,03/09/2022,1740,1820,1780
Uttar Pradesh,Hardoi,Sandila,Pomegranate,Pomogranate,03/09/2022,5760,5840,5800
Uttar Pradesh,Hardoi,Sandila,Potato,Badshah,03/09/2022,1620,1700,1660
Uttar Pradesh,Hardoi,Sandila,Rice,III,03/09/2022,2500,2570,2530
Uttar Pradesh,Hardoi,Sandila,Tomato,Hybrid,03/09/2022,2000,2100,2050
Uttar Pradesh,Hardoi,Sandila,Wheat,Dara,03/09/2022,2280,2360,2320
Uttar Pradesh,Hardoi,Shahabad(New Mandi),Paddy(Dhan)(Common),Common,03/09/2022,1750,1850,1800
Uttar Pradesh,Hardoi,Shahabad(New Mandi),Wheat,Dara,03/09/2022,2200,2300,2250
Uttar Pradesh,Hathras,Haathras,Apple,Delicious,03/09/2022,7300,7500,7400
Uttar Pradesh,Hathras,Haathras,Bajra(Pearl Millet/Cumbu),Hybrid,03/09/2022,2000,2100,2060
Uttar Pradesh,Hathras,Haathras,Banana,Banana - Ripe,03/09/2022,2500,2700,2600
